ID1_price_rolling_z_score,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-1.5071327376560752,12,0,8,1,0.0,-152.52079615964536
-0.8412499568735263,13,0,8,1,0.0,-152.52079615964536
-0.5597226527627671,14,0,8,1,0.0,-152.52079615964536
0.2251339379286793,15,0,8,1,0.0,-152.52079615964536
0.3717188756892225,16,0,8,1,0.0,-152.52079615964536
0.3533866030983369,17,0,8,1,0.0,-152.52079615964536
1.3931265406511,18,0,8,1,0.0,-152.52079615964536
1.579764874713533,19,0,8,1,0.0,-152.52079615964536
1.9153205228711316,20,0,8,1,0.0,-152.52079615964536
2.318576587570702,21,0,8,1,0.0,-152.52079615964536
1.0095230721688122,22,0,8,1,0.0,-152.52079615964536
0.5122555034750429,23,0,8,1,0.0,-152.52079615964536
-0.0843013287002268,0,1,8,2,57.68373925466345,-94.8370569049819
-0.0843205400254421,1,1,8,1,0.0,-94.8370569049819
-0.4448336630534687,2,1,8,1,0.0,-94.8370569049819
-0.3977807873549283,3,1,8,0,-56.90834877239017,-151.74540567737208
-0.2878861180887861,4,1,8,1,0.0,-151.74540567737208
-0.0176926726574778,5,1,8,1,0.0,-151.74540567737208
0.5569341490684173,6,1,8,1,0.0,-151.74540567737208
0.1122750416272406,7,1,8,1,0.0,-151.74540567737208
-0.3635783116036863,8,1,8,1,0.0,-151.74540567737208
0.0670394450482867,9,1,8,1,0.0,-151.74540567737208
-0.5513138352308661,10,1,8,1,0.0,-151.74540567737208
-0.0579841677706471,11,1,8,1,0.0,-151.74540567737208
-0.0083186600708922,12,1,8,1,0.0,-151.74540567737208
-0.5838417957873392,13,1,8,1,0.0,-151.74540567737208
-1.4215340896050626,14,1,8,1,0.0,-151.74540567737208
-2.404051891661476,15,1,8,1,0.0,-151.74540567737208
-0.6495475785314028,16,1,8,1,0.0,-151.74540567737208
0.6689070549558531,17,1,8,1,0.0,-151.74540567737208
-0.0008263113294639,18,1,8,1,0.0,-151.74540567737208
0.3473010301463268,19,1,8,1,0.0,-151.74540567737208
0.6602118316349783,20,1,8,1,0.0,-151.74540567737208
0.8704393386369641,21,1,8,1,0.0,-151.74540567737208
0.6288814652078333,22,1,8,1,0.0,-151.74540567737208
0.2166393215879492,23,1,8,1,0.0,-151.74540567737208
0.087416904906896,0,2,8,2,58.28710183222358,-93.45830384514849
-0.2734033794849843,1,2,8,1,0.0,-93.45830384514849
-0.2886966710768222,2,2,8,0,-60.32360864537201,-153.7819124905205
-0.437178783231181,3,2,8,1,0.0,-153.7819124905205
-0.5844301572490728,4,2,8,1,0.0,-153.7819124905205
-0.4938966205576746,5,2,8,1,0.0,-153.7819124905205
0.5549256909965071,6,2,8,1,0.0,-153.7819124905205
0.9651197179220689,7,2,8,1,0.0,-153.7819124905205
1.105936889535236,8,2,8,1,0.0,-153.7819124905205
0.7483717449146999,9,2,8,1,0.0,-153.7819124905205
-0.0500212582218734,10,2,8,1,0.0,-153.7819124905205
-0.0027924430997398,11,2,8,1,0.0,-153.7819124905205
-0.5472965384768838,12,2,8,1,0.0,-153.7819124905205
0.088795562591944,13,2,8,1,0.0,-153.7819124905205
-0.466770258245789,14,2,8,1,0.0,-153.7819124905205
-1.1787865848999155,15,2,8,1,0.0,-153.7819124905205
-1.3326272766936431,16,2,8,1,0.0,-153.7819124905205
0.6582951167214138,17,2,8,1,0.0,-153.7819124905205
0.6716182701826786,18,2,8,1,0.0,-153.7819124905205
2.6845000454352457,19,2,8,1,0.0,-153.7819124905205
1.3464057094575572,20,2,8,1,0.0,-153.7819124905205
0.7384476391001219,21,2,8,1,0.0,-153.7819124905205
1.0632170834061476,22,2,8,1,0.0,-153.7819124905205
-0.7689408770201157,23,2,8,1,0.0,-153.7819124905205
0.0374901119752933,0,3,8,2,60.28502885791795,-93.49688363260256
-0.9006854448100002,1,3,8,0,-58.55273315567772,-152.04961678828028
-0.952487277590104,2,3,8,1,0.0,-152.04961678828028
-1.0406407346953794,3,3,8,1,0.0,-152.04961678828028
-0.9632458208367768,4,3,8,1,0.0,-152.04961678828028
-0.7951000351062153,5,3,8,1,0.0,-152.04961678828028
0.4927299228270773,6,3,8,1,0.0,-152.04961678828028
