Unnamed: 0,Date,ID1_price,Hour,DayOfWeek,Month,ARMAX_forecast_1hour,ARMAX_forecast_3hour,ARMAX_forecast_6hour,ID1_price_scaled,ARMAX_forecast_1hour_scaled,ARMAX_forecast_3hour_scaled,ARMAX_forecast_6hour_scaled
5260,2023-08-08 05:00:00,102.98,5,1,8,79.95,78.37,24.19,-0.03,-0.04,-0.02,-0.12
5261,2023-08-08 06:00:00,170.0,6,1,8,118.0,44.69,1.92,0.05,0.03,-0.09,-0.16
5262,2023-08-08 07:00:00,120.8,7,1,8,99.78,27.37,4.76,-0.01,-0.0,-0.12,-0.16
5263,2023-08-08 08:00:00,66.73,8,1,8,64.0,22.87,58.31,-0.07,-0.08,-0.13,-0.05
5264,2023-08-08 09:00:00,57.56,9,1,8,49.59,3.72,23.89,-0.08,-0.11,-0.17,-0.12
5265,2023-08-08 10:00:00,18.2,10,1,8,21.85,-9.1,34.34,-0.13,-0.16,-0.2,-0.1
5266,2023-08-08 11:00:00,2.42,11,1,8,4.82,-6.78,66.97,-0.14,-0.2,-0.19,-0.03
5267,2023-08-08 12:00:00,-3.57,12,1,8,-2.1,-9.72,112.34,-0.15,-0.21,-0.2,0.06
5268,2023-08-08 13:00:00,-9.27,13,1,8,-4.58,6.84,124.35,-0.16,-0.21,-0.16,0.08
5269,2023-08-08 14:00:00,-21.86,14,1,8,-8.53,73.3,135.38,-0.17,-0.22,-0.03,0.1
5270,2023-08-08 15:00:00,-9.68,15,1,8,3.6,79.42,120.49,-0.16,-0.2,-0.02,0.07
5271,2023-08-08 16:00:00,-6.07,16,1,8,13.67,94.72,107.85,-0.15,-0.18,0.01,0.05
5272,2023-08-08 17:00:00,30.6,17,1,8,61.92,138.68,98.81,-0.11,-0.08,0.1,0.03
5273,2023-08-08 18:00:00,138.62,18,1,8,119.23,116.54,80.49,0.01,0.04,0.05,-0.01
5274,2023-08-08 19:00:00,78.52,19,1,8,106.45,109.64,82.23,-0.06,0.01,0.04,-0.0
5275,2023-08-08 20:00:00,88.27,20,1,8,101.16,104.83,85.09,-0.04,-0.0,0.03,0.0
5276,2023-08-08 21:00:00,108.51,21,1,8,104.29,91.6,84.01,-0.02,0.0,0.0,-0.0
5277,2023-08-08 22:00:00,104.86,22,1,8,104.1,85.13,73.07,-0.03,0.0,-0.01,-0.02
5278,2023-08-08 23:00:00,97.51,23,1,8,91.91,72.74,79.52,-0.03,-0.02,-0.03,-0.01
5279,2023-08-09 00:00:00,80.1,0,2,8,82.94,69.81,87.42,-0.05,-0.04,-0.04,0.01
5280,2023-08-09 01:00:00,82.1,1,2,8,79.69,74.75,108.98,-0.05,-0.04,-0.03,0.05
5281,2023-08-09 02:00:00,76.38,2,2,8,77.57,84.96,137.88,-0.06,-0.05,-0.01,0.11
5282,2023-08-09 03:00:00,62.88,3,2,8,69.88,95.07,139.58,-0.07,-0.06,0.01,0.11
5283,2023-08-09 04:00:00,60.63,4,2,8,72.2,102.45,128.87,-0.08,-0.06,0.03,0.09
5284,2023-08-09 05:00:00,84.1,5,2,8,89.0,113.67,98.83,-0.05,-0.03,0.05,0.03
5285,2023-08-09 06:00:00,110.95,6,2,8,109.97,109.01,115.94,-0.02,0.02,0.04,0.06
5286,2023-08-09 07:00:00,121.42,7,2,8,118.38,102.88,99.42,-0.01,0.03,0.03,0.03
5287,2023-08-09 08:00:00,108.76,8,2,8,110.17,106.39,74.6,-0.02,0.02,0.03,-0.02
5288,2023-08-09 09:00:00,107.17,9,2,8,102.26,94.81,64.98,-0.02,0.0,0.01,-0.04
5289,2023-08-09 10:00:00,89.22,10,2,8,82.99,84.73,74.58,-0.04,-0.04,-0.01,-0.02
5290,2023-08-09 11:00:00,88.1,11,2,8,76.9,79.46,100.2,-0.05,-0.05,-0.02,0.03
5291,2023-08-09 12:00:00,111.12,12,2,8,81.11,105.74,120.0,-0.02,-0.04,0.03,0.07
5292,2023-08-09 13:00:00,106.31,13,2,8,85.48,111.78,135.38,-0.02,-0.03,0.04,0.1
5293,2023-08-09 14:00:00,106.24,14,2,8,86.47,96.38,146.7,-0.02,-0.03,0.01,0.12
5294,2023-08-09 15:00:00,87.13,15,2,8,87.03,127.93,147.37,-0.05,-0.03,0.08,0.13
5295,2023-08-09 16:00:00,151.84,16,2,8,127.94,140.09,136.33,0.03,0.05,0.1,0.1
5296,2023-08-09 17:00:00,155.72,17,2,8,150.38,148.67,124.46,0.03,0.1,0.12,0.08
5297,2023-08-09 18:00:00,125.38,18,2,8,145.45,137.02,113.08,-0.0,0.09,0.09,0.06
5298,2023-08-09 19:00:00,124.05,19,2,8,144.49,123.48,106.26,-0.0,0.09,0.07,0.04
5299,2023-08-09 20:00:00,122.04,20,2,8,141.2,127.32,101.29,-0.01,0.08,0.08,0.03
5300,2023-08-09 21:00:00,134.27,21,2,8,138.51,110.89,112.31,0.01,0.07,0.04,0.06
5301,2023-08-09 22:00:00,98.9,22,2,8,117.39,109.54,83.06,-0.03,0.03,0.04,-0.0
5302,2023-08-09 23:00:00,90.42,23,2,8,104.71,103.77,95.47,-0.04,0.01,0.03,0.02
5303,2023-08-10 00:00:00,102.31,0,3,8,108.77,103.91,112.08,-0.03,0.01,0.03,0.06
5304,2023-08-10 01:00:00,100.18,1,3,8,104.66,98.61,119.56,-0.03,0.01,0.02,0.07
5305,2023-08-10 02:00:00,99.04,2,3,8,104.81,106.83,125.24,-0.03,0.01,0.03,0.08
5306,2023-08-10 03:00:00,89.07,3,3,8,97.35,137.77,100.13,-0.04,-0.01,0.1,0.03
5307,2023-08-10 04:00:00,97.37,4,3,8,110.59,95.59,103.25,-0.03,0.02,0.01,0.04
5308,2023-08-10 05:00:00,102.53,5,3,8,123.37,114.8,98.0,-0.03,0.04,0.05,0.03
5309,2023-08-10 06:00:00,114.6,6,3,8,114.57,117.65,80.44,-0.01,0.03,0.06,-0.01
5310,2023-08-10 07:00:00,148.54,7,3,8,141.9,111.22,61.01,0.03,0.08,0.04,-0.05
5311,2023-08-10 08:00:00,104.36,8,3,8,110.55,96.04,74.74,-0.03,0.02,0.01,-0.02
5312,2023-08-10 09:00:00,106.41,9,3,8,104.69,50.41,75.47,-0.02,0.01,-0.08,-0.02
5313,2023-08-10 10:00:00,90.89,10,3,8,87.93,72.33,79.29,-0.04,-0.03,-0.03,-0.01
5314,2023-08-10 11:00:00,108.05,11,3,8,86.05,68.02,107.19,-0.02,-0.03,-0.04,0.05
5315,2023-08-10 12:00:00,77.62,12,3,8,71.46,65.81,143.87,-0.06,-0.06,-0.05,0.12
5316,2023-08-10 13:00:00,28.47,13,3,8,45.75,73.16,156.35,-0.11,-0.11,-0.03,0.14
5317,2023-08-10 14:00:00,66.65,14,3,8,66.79,103.98,157.55,-0.07,-0.07,0.03,0.15
5318,2023-08-10 15:00:00,74.56,15,3,8,81.34,141.28,147.94,-0.06,-0.04,0.1,0.13
5319,2023-08-10 16:00:00,90.46,16,3,8,100.99,139.32,138.33,-0.04,-0.0,0.1,0.11
5320,2023-08-10 17:00:00,78.68,17,3,8,118.97,153.0,131.58,-0.06,0.03,0.13,0.09
5321,2023-08-10 18:00:00,129.79,18,3,8,151.97,151.2,120.68,0.0,0.1,0.12,0.07
5322,2023-08-10 19:00:00,140.32,19,3,8,153.37,135.81,109.73,0.02,0.1,0.09,0.05
5323,2023-08-10 20:00:00,117.72,20,3,8,139.88,137.79,94.95,-0.01,0.08,0.1,0.02
5324,2023-08-10 21:00:00,133.38,21,3,8,137.38,117.77,84.74,0.01,0.07,0.06,0.0
5325,2023-08-10 22:00:00,126.03,22,3,8,132.81,114.25,76.4,-0.0,0.06,0.05,-0.02
5326,2023-08-10 23:00:00,116.08,23,3,8,119.37,108.15,88.89,-0.01,0.04,0.04,0.01
5327,2023-08-11 00:00:00,115.59,0,4,8,117.54,104.95,115.65,-0.01,0.03,0.03,0.06
5328,2023-08-11 01:00:00,102.12,1,4,8,106.42,100.67,118.02,-0.03,0.01,0.02,0.07
5329,2023-08-11 02:00:00,104.56,2,4,8,106.22,99.65,132.44,-0.03,0.01,0.02,0.1
5330,2023-08-11 03:00:00,97.58,3,4,8,100.91,99.72,91.02,-0.03,-0.0,0.02,0.01
5331,2023-08-11 04:00:00,105.47,4,4,8,112.34,95.6,62.43,-0.02,0.02,0.01,-0.04
5332,2023-08-11 05:00:00,107.74,5,4,8,112.64,106.87,73.83,-0.02,0.02,0.03,-0.02
5333,2023-08-11 06:00:00,105.72,6,4,8,111.81,124.84,69.36,-0.02,0.02,0.07,-0.03
5334,2023-08-11 07:00:00,110.05,7,4,8,113.91,109.28,56.33,-0.02,0.02,0.04,-0.05
5335,2023-08-11 08:00:00,101.61,8,4,8,105.14,96.77,57.86,-0.03,0.01,0.01,-0.05
5336,2023-08-11 09:00:00,103.04,9,4,8,98.52,54.04,51.12,-0.03,-0.01,-0.07,-0.06
5337,2023-08-11 10:00:00,123.54,10,4,8,96.6,26.69,66.74,-0.0,-0.01,-0.12,-0.03
5338,2023-08-11 11:00:00,99.76,11,4,8,81.25,59.44,109.22,-0.03,-0.04,-0.06,0.05
5339,2023-08-11 12:00:00,99.06,12,4,8,76.44,52.28,127.49,-0.03,-0.05,-0.07,0.09
5340,2023-08-11 13:00:00,24.35,13,4,8,42.92,61.69,138.62,-0.12,-0.12,-0.06,0.11
5341,2023-08-11 14:00:00,0.67,14,4,8,30.85,92.75,155.68,-0.15,-0.14,0.01,0.14
5342,2023-08-11 15:00:00,57.68,15,4,8,66.85,110.16,146.97,-0.08,-0.07,0.04,0.12
5343,2023-08-11 16:00:00,72.5,16,4,8,90.34,133.48,143.59,-0.06,-0.02,0.09,0.12
5344,2023-08-11 17:00:00,85.59,17,4,8,112.81,146.53,135.96,-0.05,0.02,0.11,0.1
5345,2023-08-11 18:00:00,101.21,18,4,8,131.92,140.47,102.17,-0.03,0.06,0.1,0.04
5346,2023-08-11 19:00:00,106.93,19,4,8,130.81,123.46,104.43,-0.02,0.06,0.07,0.04
5347,2023-08-11 20:00:00,115.41,20,4,8,133.86,133.32,86.62,-0.01,0.06,0.09,0.01
5348,2023-08-11 21:00:00,133.82,21,4,8,133.94,111.33,84.58,0.01,0.06,0.04,0.0
5349,2023-08-11 22:00:00,113.99,22,4,8,120.68,110.99,64.99,-0.01,0.04,0.04,-0.04
5350,2023-08-11 23:00:00,92.61,23,4,8,101.4,115.63,83.05,-0.04,-0.0,0.05,-0.0
5351,2023-08-12 00:00:00,118.61,0,5,8,112.01,85.86,113.12,-0.01,0.02,-0.01,0.06
5352,2023-08-12 01:00:00,101.78,1,5,8,101.82,96.21,121.53,-0.03,-0.0,0.01,0.07
5353,2023-08-12 02:00:00,111.04,2,5,8,103.35,78.73,129.55,-0.02,0.0,-0.02,0.09
5354,2023-08-12 03:00:00,109.32,3,5,8,101.7,87.54,107.02,-0.02,-0.0,-0.0,0.05
5355,2023-08-12 04:00:00,77.66,4,5,8,84.42,89.42,70.42,-0.06,-0.04,-0.0,-0.03
5356,2023-08-12 05:00:00,105.78,5,5,8,101.07,105.09,61.93,-0.02,-0.0,0.03,-0.04
5357,2023-08-12 06:00:00,88.9,6,5,8,97.37,130.95,52.58,-0.04,-0.01,0.08,-0.06
5358,2023-08-12 07:00:00,113.71,7,5,8,110.0,102.94,37.16,-0.02,0.02,0.03,-0.09
5359,2023-08-12 08:00:00,82.35,8,5,8,92.07,100.38,66.56,-0.05,-0.02,0.02,-0.03
5360,2023-08-12 09:00:00,107.68,9,5,8,96.31,62.5,34.6,-0.02,-0.01,-0.05,-0.1
5361,2023-08-12 10:00:00,129.46,10,5,8,99.52,24.6,54.77,0.0,-0.0,-0.13,-0.06
5362,2023-08-12 11:00:00,96.48,11,5,8,73.86,29.78,71.85,-0.04,-0.06,-0.12,-0.02
5363,2023-08-12 12:00:00,95.55,12,5,8,65.46,29.91,110.34,-0.04,-0.07,-0.12,0.05
5364,2023-08-12 13:00:00,47.13,13,5,8,39.27,44.72,121.22,-0.09,-0.13,-0.09,0.07
5365,2023-08-12 14:00:00,14.9,14,5,8,22.44,92.34,148.41,-0.13,-0.16,0.01,0.13
5366,2023-08-12 15:00:00,29.27,15,5,8,39.99,85.17,126.54,-0.11,-0.12,-0.01,0.08
5367,2023-08-12 16:00:00,52.58,16,5,8,61.74,107.2,112.68,-0.09,-0.08,0.04,0.06
5368,2023-08-12 17:00:00,68.78,17,5,8,83.94,125.24,79.83,-0.07,-0.04,0.07,-0.01
5369,2023-08-12 18:00:00,135.53,18,5,8,127.16,120.33,92.01,0.01,0.05,0.06,0.02
5370,2023-08-12 19:00:00,89.73,19,5,8,111.0,110.62,75.65,-0.04,0.02,0.04,-0.02
5371,2023-08-12 20:00:00,102.98,20,5,8,110.93,106.46,69.62,-0.03,0.02,0.03,-0.03
5372,2023-08-12 21:00:00,90.92,21,5,8,98.37,94.93,31.88,-0.04,-0.01,0.01,-0.1
5373,2023-08-12 22:00:00,109.3,22,5,8,99.61,77.55,15.28,-0.02,-0.0,-0.02,-0.14
5374,2023-08-12 23:00:00,87.49,23,5,8,84.18,63.46,20.51,-0.05,-0.04,-0.05,-0.13
5375,2023-08-13 00:00:00,106.04,0,6,8,88.9,72.67,39.33,-0.02,-0.03,-0.03,-0.09
5376,2023-08-13 01:00:00,87.61,1,6,8,77.23,64.16,44.98,-0.05,-0.05,-0.05,-0.08
5377,2023-08-13 02:00:00,75.92,2,6,8,68.36,59.28,44.57,-0.06,-0.07,-0.06,-0.08
5378,2023-08-13 03:00:00,46.38,3,6,8,51.05,49.72,28.39,-0.09,-0.1,-0.08,-0.11
5379,2023-08-13 04:00:00,84.69,4,6,8,71.19,42.44,28.78,-0.05,-0.06,-0.09,-0.11
5380,2023-08-13 05:00:00,81.04,5,6,8,74.59,52.49,31.46,-0.05,-0.05,-0.07,-0.1
5381,2023-08-13 06:00:00,89.98,6,6,8,83.02,44.02,11.92,-0.04,-0.04,-0.09,-0.14
5382,2023-08-13 07:00:00,50.72,7,6,8,61.66,33.9,31.24,-0.09,-0.08,-0.11,-0.1
5383,2023-08-13 08:00:00,34.77,8,6,8,46.57,18.5,30.37,-0.11,-0.11,-0.14,-0.11
5384,2023-08-13 09:00:00,37.19,9,6,8,39.83,-1.79,24.21,-0.1,-0.12,-0.18,-0.12
5385,2023-08-13 10:00:00,30.24,10,6,8,29.42,-3.41,60.82,-0.11,-0.15,-0.18,-0.05
5386,2023-08-13 11:00:00,11.11,11,6,8,13.88,5.88,87.23,-0.13,-0.18,-0.17,0.01
5387,2023-08-13 12:00:00,-9.56,12,6,8,-0.01,2.23,114.22,-0.16,-0.2,-0.17,0.06
5388,2023-08-13 13:00:00,-28.89,13,6,8,-9.95,54.58,139.68,-0.18,-0.22,-0.07,0.11
5389,2023-08-13 14:00:00,-13.6,14,6,8,1.66,74.61,146.11,-0.16,-0.2,-0.03,0.12
5390,2023-08-13 15:00:00,14.42,15,6,8,33.76,80.15,135.27,-0.13,-0.14,-0.02,0.1
5391,2023-08-13 16:00:00,14.14,16,6,8,45.25,125.21,128.63,-0.13,-0.11,0.07,0.09
5392,2023-08-13 17:00:00,81.55,17,6,8,93.43,137.92,109.93,-0.05,-0.02,0.1,0.05
5393,2023-08-13 18:00:00,98.54,18,6,8,115.68,142.32,100.29,-0.03,0.03,0.1,0.03
5394,2023-08-13 19:00:00,93.28,19,6,8,118.87,137.76,92.18,-0.04,0.03,0.1,0.02
5395,2023-08-13 20:00:00,119.31,20,6,8,130.23,121.46,93.34,-0.01,0.06,0.06,0.02
5396,2023-08-13 21:00:00,123.43,21,6,8,128.5,108.97,78.63,-0.0,0.05,0.04,-0.01
5397,2023-08-13 22:00:00,128.47,22,6,8,123.17,103.58,67.37,0.0,0.04,0.03,-0.03
5398,2023-08-13 23:00:00,118.19,23,6,8,114.87,100.26,82.55,-0.01,0.03,0.02,-0.0
5399,2023-08-14 00:00:00,113.58,0,0,8,109.36,93.86,86.42,-0.02,0.02,0.01,0.0
5400,2023-08-14 01:00:00,99.73,1,0,8,102.48,94.2,101.11,-0.03,0.0,0.01,0.03
5401,2023-08-14 02:00:00,99.26,2,0,8,100.54,100.98,78.02,-0.03,-0.0,0.02,-0.01
5402,2023-08-14 03:00:00,92.27,3,0,8,99.14,99.81,99.15,-0.04,-0.01,0.02,0.03
5403,2023-08-14 04:00:00,92.34,4,0,8,102.88,93.14,104.05,-0.04,0.0,0.01,0.04
5404,2023-08-14 05:00:00,99.18,5,0,8,111.09,113.49,109.11,-0.03,0.02,0.05,0.05
5405,2023-08-14 06:00:00,118.28,6,0,8,120.27,103.27,91.37,-0.01,0.04,0.03,0.01
5406,2023-08-14 07:00:00,111.21,7,0,8,119.93,100.67,75.81,-0.02,0.04,0.02,-0.02
5407,2023-08-14 08:00:00,95.0,8,0,8,106.64,61.59,72.09,-0.04,0.01,-0.06,-0.02
5408,2023-08-14 09:00:00,106.92,9,0,8,107.39,65.96,83.96,-0.02,0.01,-0.05,-0.0
5409,2023-08-14 10:00:00,81.43,10,0,8,87.24,75.02,104.71,-0.05,-0.03,-0.03,0.04
5410,2023-08-14 11:00:00,81.21,11,0,8,80.83,73.14,145.01,-0.05,-0.04,-0.03,0.12
5411,2023-08-14 12:00:00,12.9,12,0,8,43.75,89.5,153.69,-0.13,-0.12,0.0,0.14
5412,2023-08-14 13:00:00,51.45,13,0,8,60.72,91.16,153.94,-0.09,-0.08,0.0,0.14
5413,2023-08-14 14:00:00,69.25,14,0,8,76.47,117.8,150.73,-0.07,-0.05,0.06,0.13
5414,2023-08-14 15:00:00,98.37,15,0,8,102.21,143.47,148.5,-0.03,0.0,0.11,0.13
5415,2023-08-14 16:00:00,104.71,16,0,8,118.65,156.02,135.04,-0.03,0.03,0.13,0.1
5416,2023-08-14 17:00:00,105.2,17,0,8,138.05,182.97,129.02,-0.03,0.07,0.19,0.09
5417,2023-08-14 18:00:00,134.22,18,0,8,152.42,162.86,112.71,0.01,0.1,0.15,0.06
5418,2023-08-14 19:00:00,143.71,19,0,8,160.53,150.69,108.67,0.02,0.12,0.12,0.05
5419,2023-08-14 20:00:00,159.06,20,0,8,162.82,135.48,107.11,0.04,0.12,0.09,0.05
5420,2023-08-14 21:00:00,183.1,21,0,8,170.69,114.85,88.23,0.07,0.14,0.05,0.01
5421,2023-08-14 22:00:00,139.38,22,0,8,143.48,107.08,72.39,0.01,0.08,0.03,-0.02
5422,2023-08-14 23:00:00,122.46,23,0,8,126.28,102.79,92.08,-0.01,0.05,0.03,0.02
5423,2023-08-15 00:00:00,101.34,0,1,8,112.14,101.5,99.54,-0.03,0.02,0.02,0.03
5424,2023-08-15 01:00:00,101.41,1,1,8,108.33,97.35,125.91,-0.03,0.01,0.02,0.08
5425,2023-08-15 02:00:00,88.46,2,1,8,99.27,109.1,144.07,-0.04,-0.01,0.04,0.12
5426,2023-08-15 03:00:00,89.98,3,1,8,98.66,104.95,137.58,-0.04,-0.01,0.03,0.11
5427,2023-08-15 04:00:00,93.86,4,1,8,105.29,99.12,115.57,-0.04,0.01,0.02,0.06
5428,2023-08-15 05:00:00,103.4,5,1,8,115.66,116.91,75.86,-0.03,0.03,0.05,-0.02
5429,2023-08-15 06:00:00,123.59,6,1,8,126.97,107.18,74.64,-0.0,0.05,0.04,-0.02
5430,2023-08-15 07:00:00,108.0,7,1,8,119.37,114.2,86.24,-0.02,0.04,0.05,0.0
5431,2023-08-15 08:00:00,91.3,8,1,8,105.88,114.33,66.05,-0.04,0.01,0.05,-0.04
5432,2023-08-15 09:00:00,106.25,9,1,8,106.16,87.46,64.99,-0.02,0.01,-0.0,-0.04
5433,2023-08-15 10:00:00,84.94,10,1,8,86.94,76.64,77.77,-0.05,-0.03,-0.03,-0.01
5434,2023-08-15 11:00:00,102.98,11,1,8,84.46,55.55,94.23,-0.03,-0.03,-0.07,0.02
5435,2023-08-15 12:00:00,108.73,12,1,8,86.41,75.87,126.97,-0.02,-0.03,-0.03,0.08
5436,2023-08-15 13:00:00,95.87,13,1,8,83.57,97.24,147.19,-0.04,-0.04,0.02,0.12
5437,2023-08-15 14:00:00,75.24,14,1,8,77.4,85.69,148.22,-0.06,-0.05,-0.01,0.13
5438,2023-08-15 15:00:00,38.44,15,1,8,66.3,118.9,145.2,-0.1,-0.07,0.06,0.12
5439,2023-08-15 16:00:00,88.78,16,1,8,99.18,143.19,134.56,-0.04,-0.01,0.11,0.1
5440,2023-08-15 17:00:00,128.78,17,1,8,136.43,141.98,125.96,0.0,0.07,0.1,0.08
5441,2023-08-15 18:00:00,107.76,18,1,8,137.72,146.33,109.78,-0.02,0.07,0.11,0.05
5442,2023-08-15 19:00:00,116.48,19,1,8,141.47,134.47,98.48,-0.01,0.08,0.09,0.03
5443,2023-08-15 20:00:00,122.47,20,1,8,142.99,127.7,97.93,-0.01,0.08,0.08,0.03
5444,2023-08-15 21:00:00,120.55,21,1,8,133.56,113.25,91.9,-0.01,0.06,0.05,0.02
5445,2023-08-15 22:00:00,113.61,22,1,8,127.26,109.83,91.01,-0.02,0.05,0.04,0.01
5446,2023-08-15 23:00:00,104.79,23,1,8,114.7,107.84,97.89,-0.03,0.03,0.04,0.03
5447,2023-08-16 00:00:00,102.4,0,2,8,112.43,100.02,109.37,-0.03,0.02,0.02,0.05
5448,2023-08-16 01:00:00,95.34,1,2,8,106.53,93.42,124.33,-0.04,0.01,0.01,0.08
5449,2023-08-16 02:00:00,95.38,2,2,8,105.37,101.79,133.43,-0.04,0.01,0.02,0.1
5450,2023-08-16 03:00:00,92.74,3,2,8,102.85,111.64,144.75,-0.04,0.0,0.04,0.12
5451,2023-08-16 04:00:00,89.77,4,2,8,106.33,116.13,132.29,-0.04,0.01,0.05,0.1
5452,2023-08-16 05:00:00,90.9,5,2,8,113.34,125.44,111.93,-0.04,0.02,0.07,0.06
5453,2023-08-16 06:00:00,109.8,6,2,8,122.9,124.55,88.05,-0.02,0.04,0.07,0.01
5454,2023-08-16 07:00:00,118.03,7,2,8,129.34,124.51,83.84,-0.01,0.06,0.07,-0.0
5455,2023-08-16 08:00:00,122.44,8,2,8,128.95,110.67,69.22,-0.01,0.05,0.04,-0.03
5456,2023-08-16 09:00:00,116.2,9,2,8,120.64,106.17,84.25,-0.01,0.04,0.03,0.0
5457,2023-08-16 10:00:00,101.51,10,2,8,105.73,97.74,83.53,-0.03,0.01,0.02,-0.0
5458,2023-08-16 11:00:00,102.38,11,2,8,99.56,87.18,100.53,-0.03,-0.0,-0.0,0.03
5459,2023-08-16 12:00:00,91.29,12,2,8,92.15,84.76,132.29,-0.04,-0.02,-0.01,0.1
5460,2023-08-16 13:00:00,103.72,13,2,8,97.97,94.16,140.98,-0.03,-0.01,0.01,0.11
5461,2023-08-16 14:00:00,94.33,14,2,8,97.07,102.27,151.87,-0.04,-0.01,0.03,0.13
5462,2023-08-16 15:00:00,90.41,15,2,8,102.06,133.53,147.79,-0.04,0.0,0.09,0.13
5463,2023-08-16 16:00:00,88.47,16,2,8,111.59,143.29,133.42,-0.04,0.02,0.11,0.1
5464,2023-08-16 17:00:00,111.79,17,2,8,136.21,142.17,124.61,-0.02,0.07,0.1,0.08
5465,2023-08-16 18:00:00,112.19,18,2,8,144.17,155.06,115.65,-0.02,0.09,0.13,0.06
5466,2023-08-16 19:00:00,142.26,19,2,8,158.53,127.76,103.12,0.02,0.11,0.08,0.04
5467,2023-08-16 20:00:00,124.15,20,2,8,147.75,127.55,103.42,-0.0,0.09,0.08,0.04
5468,2023-08-16 21:00:00,115.41,21,2,8,133.03,115.89,104.55,-0.01,0.06,0.05,0.04
5469,2023-08-16 22:00:00,120.36,22,2,8,130.63,106.89,99.07,-0.01,0.06,0.03,0.03
5470,2023-08-16 23:00:00,94.47,23,2,8,111.61,108.38,107.63,-0.04,0.02,0.04,0.05
5471,2023-08-17 00:00:00,105.91,0,3,8,114.68,99.68,105.63,-0.02,0.03,0.02,0.04
5472,2023-08-17 01:00:00,92.58,1,3,8,105.42,95.54,128.15,-0.04,0.01,0.01,0.09
5473,2023-08-17 02:00:00,91.56,2,3,8,102.57,106.25,133.56,-0.04,0.0,0.03,0.1
5474,2023-08-17 03:00:00,90.08,3,3,8,100.93,117.59,146.43,-0.04,-0.0,0.06,0.12
5475,2023-08-17 04:00:00,91.32,4,3,8,108.14,123.47,133.55,-0.04,0.01,0.07,0.1
5476,2023-08-17 05:00:00,93.94,5,3,8,110.35,131.28,121.16,-0.04,0.02,0.08,0.07
5477,2023-08-17 06:00:00,112.29,6,3,8,125.85,126.03,109.41,-0.02,0.05,0.07,0.05
5478,2023-08-17 07:00:00,135.51,7,3,8,137.06,123.27,92.26,0.01,0.07,0.07,0.02
5479,2023-08-17 08:00:00,128.75,8,3,8,133.62,108.53,78.42,0.0,0.06,0.04,-0.01
5480,2023-08-17 09:00:00,122.98,9,3,8,122.98,102.81,85.34,-0.0,0.04,0.03,0.0
5481,2023-08-17 10:00:00,95.95,10,3,8,102.22,96.99,80.2,-0.04,0.0,0.01,-0.01
5482,2023-08-17 11:00:00,101.34,11,3,8,97.21,91.37,108.3,-0.03,-0.01,0.0,0.05
5483,2023-08-17 12:00:00,86.23,12,3,8,86.73,100.98,133.83,-0.05,-0.03,0.02,0.1
5484,2023-08-17 13:00:00,100.65,13,3,8,92.99,97.94,146.86,-0.03,-0.02,0.02,0.12
5485,2023-08-17 14:00:00,95.16,14,3,8,93.37,108.83,151.22,-0.04,-0.02,0.04,0.13
5486,2023-08-17 15:00:00,102.94,15,3,8,103.63,134.46,155.05,-0.03,0.0,0.09,0.14
5487,2023-08-17 16:00:00,121.82,16,3,8,123.55,132.65,141.74,-0.01,0.04,0.09,0.11
5488,2023-08-17 17:00:00,122.11,17,3,8,136.17,148.23,130.7,-0.01,0.07,0.12,0.09
5489,2023-08-17 18:00:00,127.73,18,3,8,143.97,151.77,116.72,0.0,0.08,0.12,0.06
5490,2023-08-17 19:00:00,144.23,19,3,8,153.57,136.03,110.29,0.02,0.1,0.09,0.05
5491,2023-08-17 20:00:00,121.28,20,3,8,139.28,129.66,115.66,-0.01,0.08,0.08,0.06
5492,2023-08-17 21:00:00,131.41,21,3,8,136.57,122.27,102.31,0.01,0.07,0.07,0.04
5493,2023-08-17 22:00:00,123.48,22,3,8,128.34,116.61,110.52,-0.0,0.05,0.05,0.05
5494,2023-08-17 23:00:00,114.97,23,3,8,118.59,109.25,99.33,-0.01,0.03,0.04,0.03
5495,2023-08-18 00:00:00,106.64,0,4,8,111.82,103.78,109.19,-0.02,0.02,0.03,0.05
5496,2023-08-18 01:00:00,111.46,1,4,8,112.1,100.2,126.58,-0.02,0.02,0.02,0.08
5497,2023-08-18 02:00:00,107.68,2,4,8,107.77,113.71,132.91,-0.02,0.01,0.05,0.1
5498,2023-08-18 03:00:00,99.3,3,4,8,102.23,116.84,124.47,-0.03,0.0,0.05,0.08
5499,2023-08-18 04:00:00,98.48,4,4,8,104.99,133.22,103.89,-0.03,0.01,0.09,0.04
5500,2023-08-18 05:00:00,108.88,5,4,8,116.24,129.45,88.4,-0.02,0.03,0.08,0.01
5501,2023-08-18 06:00:00,139.62,6,4,8,132.42,122.61,76.22,0.01,0.06,0.07,-0.02
5502,2023-08-18 07:00:00,134.46,7,4,8,133.48,128.01,72.14,0.01,0.06,0.08,-0.02
5503,2023-08-18 08:00:00,157.51,8,4,8,141.18,101.54,58.44,0.04,0.08,0.02,-0.05
5504,2023-08-18 09:00:00,121.1,9,4,8,118.11,85.24,70.85,-0.01,0.03,-0.01,-0.03
5505,2023-08-18 10:00:00,106.63,10,4,8,101.13,67.47,84.66,-0.02,-0.0,-0.04,0.0
5506,2023-08-18 11:00:00,108.96,11,4,8,95.62,64.63,114.98,-0.02,-0.01,-0.05,0.06
